category,paper_id,title,link,summary
cs.CV,cs.CV_10,Visual prompting reimagined: The power of the Activation Prompts,https://arxiv.org/abs/2604.06440,"arXiv:2604.06440v1 Announce Type: new 
Abstract: Visual prompting (VP) has emerged as a popular method to repurpose pretrained vision models for adaptation to downstream tasks. Unlike conventional mod"
cs.CV,cs.CV_11,PhysHead: Simulation-Ready Gaussian Head Avatars,https://arxiv.org/abs/2604.06467,"arXiv:2604.06467v1 Announce Type: new 
Abstract: Realistic digital avatars require expressive and dynamic hair motion; however, most existing head avatar methods assume rigid hair movement. These meth"
cs.CV,cs.CV_12,Predicting Alzheimer's disease progression using rs-fMRI and a history-aware graph neural network,https://arxiv.org/abs/2604.06469,"arXiv:2604.06469v1 Announce Type: new 
Abstract: Alzheimer's disease (AD) is a neurodegenerative disorder that affects more than seven million people in the United States alone. AD currently has no cu"
cs.CV,cs.CV_13,Hybrid ResNet-1D-BiGRU with Multi-Head Attention for Cyberattack Detection in Industrial IoT Environments,https://arxiv.org/abs/2604.06481,"arXiv:2604.06481v1 Announce Type: new 
Abstract: This study introduces a hybrid deep learning model for intrusion detection in Industrial IoT (IIoT) systems, combining ResNet-1D, BiGRU, and Multi-Head"
cs.CV,cs.CV_14,DesigNet: Learning to Draw Vector Graphics as Designers Do,https://arxiv.org/abs/2604.06494,"arXiv:2604.06494v1 Announce Type: new 
Abstract: AI-driven content generation has made remarkable progress in recent years. However, neural networks and human designers operate in fundamentally differ"
cs.CV,cs.CV_15,LiftFormer: Lifting and Frame Theory Based Monocular Depth Estimation Using Depth and Edge Oriented Subspace Representation,https://arxiv.org/abs/2604.06576,"arXiv:2604.06576v1 Announce Type: new 
Abstract: Monocular depth estimation (MDE) has attracted increasing interest in the past few years, owing to its important role in 3D vision. MDE is the estimati"
cs.CV,cs.CV_16,VAMAE: Vessel-Aware Masked Autoencoders for OCT Angiography,https://arxiv.org/abs/2604.06583,"arXiv:2604.06583v1 Announce Type: new 
Abstract: Optical coherence tomography angiography (OCTA) provides non-invasive visualization of retinal microvasculature, but learning robust representations re"
cs.CV,cs.CV_17,Holistic Optimal Label Selection for Robust Prompt Learning under Partial Labels,https://arxiv.org/abs/2604.06614,"arXiv:2604.06614v1 Announce Type: new 
Abstract: Prompt learning has gained significant attention as a parameter-efficient approach for adapting large pre-trained vision-language models to downstream "
cs.CV,cs.CV_18,Balancing Efficiency and Restoration: Lightweight Mamba-Based Model for CT Metal Artifact Reduction,https://arxiv.org/abs/2604.06622,"arXiv:2604.06622v1 Announce Type: new 
Abstract: In computed tomography imaging, metal implants frequently generate severe artifacts that compromise image quality and hinder diagnostic accuracy. There"
cs.CV,cs.CV_19,WeatherRemover: All-in-one Adverse Weather Removal with Multi-scale Feature Map Compression,https://arxiv.org/abs/2604.06623,"arXiv:2604.06623v1 Announce Type: new 
Abstract: Photographs taken in adverse weather conditions often suffer from blurriness, occlusion, and low brightness due to interference from rain, snow, and fo"
cs.CV,cs.CV_20,Variational Feature Compression for Model-Specific Representations,https://arxiv.org/abs/2604.06644,"arXiv:2604.06644v1 Announce Type: new 
Abstract: As deep learning inference is increasingly deployed in shared and cloud-based settings, a growing concern is input repurposing, in which data submitted"
cs.CV,cs.CV_21,Controllable Generative Video Compression,https://arxiv.org/abs/2604.06655,"arXiv:2604.06655v1 Announce Type: new 
Abstract: Perceptual video compression adopts generative video modeling to improve perceptual realism but frequently sacrifices signal fidelity, diverging from t"
cs.CV,cs.CV_22,GPAFormer: Graph-guided Patch Aggregation Transformer for Efficient 3D Medical Image Segmentation,https://arxiv.org/abs/2604.06658,"arXiv:2604.06658v1 Announce Type: new 
Abstract: Deep learning has been widely applied to 3D medical image segmentation tasks. However, due to the diversity of imaging modalities, the high-dimensional"
cs.CV,cs.CV_23,Towards Robust Content Watermarking Against Removal and Forgery Attacks,https://arxiv.org/abs/2604.06662,"arXiv:2604.06662v1 Announce Type: new 
Abstract: Generated contents have raised serious concerns about copyright protection, image provenance, and credit attribution. A potential solution for these pr"
cs.CV,cs.CV_24,VDPP: Video Depth Post-Processing for Speed and Scalability,https://arxiv.org/abs/2604.06665,"arXiv:2604.06665v1 Announce Type: new 
Abstract: Video depth estimation is essential for providing 3D scene structure in applications ranging from autonomous driving to mixed reality. Current end-to-e"
cs.CV,cs.CV_25,RASR: Retrieval-Augmented Semantic Reasoning for Fake News Video Detection,https://arxiv.org/abs/2604.06687,"arXiv:2604.06687v1 Announce Type: new 
Abstract: Multimodal fake news video detection is a crucial research direction for maintaining the credibility of online information. Existing studies primarily "
cs.CV,cs.CV_26,Specializing Large Models for Oracle Bone Script Interpretation via Component-Grounded Multimodal Knowledge Augmentation,https://arxiv.org/abs/2604.06711,"arXiv:2604.06711v1 Announce Type: new 
Abstract: Deciphering ancient Chinese Oracle Bone Script (OBS) is a challenging task that offers insights into the beliefs, systems, and culture of the ancient e"
cs.CV,cs.CV_27,Improving Local Feature Matching by Entropy-inspired Scale Adaptability and Flow-endowed Local Consistency,https://arxiv.org/abs/2604.06713,"arXiv:2604.06713v1 Announce Type: new 
Abstract: Recent semi-dense image matching methods have achieved remarkable success, but two long-standing issues still impair their performance. At the coarse s"
cs.CV,cs.CV_28,HQF-Net: A Hybrid Quantum-Classical Multi-Scale Fusion Network for Remote Sensing Image Segmentation,https://arxiv.org/abs/2604.06715,"arXiv:2604.06715v1 Announce Type: new 
Abstract: Remote sensing semantic segmentation requires models that can jointly capture fine spatial details and high-level semantic context across complex scene"
cs.CV,cs.CV_29,Exploring 6D Object Pose Estimation with Deformation,https://arxiv.org/abs/2604.06720,"arXiv:2604.06720v1 Announce Type: new 
Abstract: We present DeSOPE, a large-scale dataset for 6DoF deformed objects. Most 6D object pose methods assume rigid or articulated objects, an assumption that"
cs.CV,cs.CV_30,Enhancing MLLM Spatial Understanding via Active 3D Scene Exploration for Multi-Perspective Reasoning,https://arxiv.org/abs/2604.06725,"arXiv:2604.06725v1 Announce Type: new 
Abstract: Although Multimodal Large Language Models have achieved remarkable progress, they still struggle with complex 3D spatial reasoning due to the reliance "
cs.CV,cs.CV_31,URMF: Uncertainty-aware Robust Multimodal Fusion for Multimodal Sarcasm Detection,https://arxiv.org/abs/2604.06728,"arXiv:2604.06728v1 Announce Type: new 
Abstract: Multimodal sarcasm detection (MSD) aims to identify sarcastic intent from semantic incongruity between text and image. Although recent methods have imp"
cs.CV,cs.CV_32,DOC-GS: Dual-Domain Observation and Calibration for Reliable Sparse-View Gaussian Splatting,https://arxiv.org/abs/2604.06739,"arXiv:2604.06739v1 Announce Type: new 
Abstract: Sparse-view reconstruction with 3D Gaussian Splatting (3DGS) is fundamentally ill-posed due to insufficient geometric supervision, often leading to sev"
cs.CV,cs.CV_33,LiveStre4m: Feed-Forward Live Streaming of Novel Views from Unposed Multi-View Video,https://arxiv.org/abs/2604.06740,"arXiv:2604.06740v1 Announce Type: new 
Abstract: Live-streaming Novel View Synthesis (NVS) from unposed multi-view video remains an open challenge in a wide range of applications. Existing methods for"
cs.CV,cs.CV_34,From Static to Interactive: Adapting Visual in-Context Learners for User-Driven Tasks,https://arxiv.org/abs/2604.06748,"arXiv:2604.06748v1 Announce Type: new 
Abstract: Visual in-context learning models are designed to adapt to new tasks by leveraging a set of example input-output pairs, enabling rapid generalization w"
cs.CV,cs.CV_35,How Well Do Vision-Language Models Understand Sequential Driving Scenes? A Sensitivity Study,https://arxiv.org/abs/2604.06750,"arXiv:2604.06750v1 Announce Type: new 
Abstract: Vision-Language Models (VLMs) are increasingly proposed for autonomous driving tasks, yet their performance on sequential driving scenes remains poorly"
cs.CV,cs.CV_36,"FlowInOne:Unifying Multimodal Generation as Image-in, Image-out Flow Matching",https://arxiv.org/abs/2604.06757,"arXiv:2604.06757v1 Announce Type: new 
Abstract: Multimodal generation has long been dominated by text-driven pipelines where language dictates vision but cannot reason or create within it. We challen"
cs.CV,cs.CV_37,FlowExtract: Procedural Knowledge Extraction from Maintenance Flowcharts,https://arxiv.org/abs/2604.06770,"arXiv:2604.06770v1 Announce Type: new 
Abstract: Maintenance procedures in manufacturing facilities are often documented as flowcharts in static PDFs or scanned images. They encode procedural knowledg"
cs.CV,cs.CV_38,Walk the Talk: Bridging the Reasoning-Action Gap for Thinking with Images via Multimodal Agentic Policy Optimization,https://arxiv.org/abs/2604.06777,"arXiv:2604.06777v1 Announce Type: new 
Abstract: Recent advancements in Multimodal Large Language Models (MLLMs) have incentivized models to ``think with images'' by actively invoking visual tools dur"
cs.CV,cs.CV_39,EventFace: Event-Based Face Recognition via Structure-Driven Spatiotemporal Modeling,https://arxiv.org/abs/2604.06782,"arXiv:2604.06782v1 Announce Type: new 
Abstract: Event cameras offer a promising sensing modality for face recognition due to their inherent advantages in illumination robustness and privacy-friendlin"
cs.CV,cs.CV_40,Insights from Visual Cognition: Understanding Human Action Dynamics with Overall Glance and Refined Gaze Transformer,https://arxiv.org/abs/2604.06783,"arXiv:2604.06783v1 Announce Type: new 
Abstract: Recently, Transformer has made significant progress in various vision tasks. To balance computation and efficiency in video tasks, recent works heavily"
cs.CV,cs.CV_41,Video-guided Machine Translation with Global Video Context,https://arxiv.org/abs/2604.06789,"arXiv:2604.06789v1 Announce Type: new 
Abstract: Video-guided Multimodal Translation (VMT) has advanced significantly in recent years. However, most existing methods rely on locally aligned video segm"
cs.CV,cs.CV_42,FedDAP: Domain-Aware Prototype Learning for Federated Learning under Domain Shift,https://arxiv.org/abs/2604.06795,"arXiv:2604.06795v1 Announce Type: new 
Abstract: Federated Learning (FL) enables decentralized model training across multiple clients without exposing private data, making it ideal for privacy-sensiti"
cs.CV,cs.CV_43,"Generate, Analyze, and Refine: Training-Free Sound Source Localization via MLLM Meta-Reasoning",https://arxiv.org/abs/2604.06824,"arXiv:2604.06824v1 Announce Type: new 
Abstract: Sound source localization task aims to identify the locations of sound-emitting objects by leveraging correlations between audio and visual modalities."
cs.CV,cs.CV_44,RePL: Pseudo-label Refinement for Semi-supervised LiDAR Semantic Segmentation,https://arxiv.org/abs/2604.06825,"arXiv:2604.06825v1 Announce Type: new 
Abstract: Semi-supervised learning for LiDAR semantic segmentation often suffers from error propagation and confirmation bias caused by noisy pseudo-labels. To t"
cs.CV,cs.CV_45,VGGT-SLAM++,https://arxiv.org/abs/2604.06830,"arXiv:2604.06830v1 Announce Type: new 
Abstract: We introduce VGGT-SLAM++, a complete visual SLAM system that leverages the geometry-rich outputs of the Visual Geometry Grounded Transformer (VGGT). Th"
cs.CV,cs.CV_46,CloudMamba: An Uncertainty-Guided Dual-Scale Mamba Network for Cloud Detection in Remote Sensing Imagery,https://arxiv.org/abs/2604.06844,"arXiv:2604.06844v1 Announce Type: new 
Abstract: Cloud detection in remote sensing imagery is a fundamental, critical, and highly challenging problem. Existing deep learning-based cloud detection meth"
cs.CV,cs.CV_47,"Vision-Language Model-Guided Deep Unrolling Enables Personalized, Fast MRI",https://arxiv.org/abs/2604.06849,"arXiv:2604.06849v1 Announce Type: new 
Abstract: Magnetic Resonance Imaging (MRI) is a cornerstone in medicine and healthcare but suffers from long acquisition times. Traditional accelerated MRI metho"
cs.CV,cs.CV_48,"Physical Adversarial Attacks on AI Surveillance Systems:Detection, Tracking, and Visible--Infrared Evasion",https://arxiv.org/abs/2604.06865,"arXiv:2604.06865v1 Announce Type: new 
Abstract: Physical adversarial attacks are increasingly studied in settings that resemble deployed surveillance systems rather than isolated image benchmarks. In"
cs.CV,cs.CV_49,RefineAnything: Multimodal Region-Specific Refinement for Perfect Local Details,https://arxiv.org/abs/2604.06870,"arXiv:2604.06870v1 Announce Type: new 
Abstract: We introduce region-specific image refinement as a dedicated problem setting: given an input image and a user-specified region (e.g., a scribble mask o"
cs.CV,cs.CV_50,SCT-MOT: Enhancing Air-to-Air Multiple UAVs Tracking with Swarm-Coupled Motion and Trajectory Guidance,https://arxiv.org/abs/2604.06883,"arXiv:2604.06883v1 Announce Type: new 
Abstract: Air-to-air tracking of swarm UAVs presents significant challenges due to the complex nonlinear group motion and weak visual cues for small objects, whi"
cs.CV,cs.CV_51,Time-driven Survival Analysis from FDG-PET/CT in Non-Small Cell Lung Cancer,https://arxiv.org/abs/2604.06885,"arXiv:2604.06885v1 Announce Type: new 
Abstract: Purpose: Automated medical image-based prediction of clinical outcomes, such as overall survival (OS), has great potential in improving patient prognos"
cs.CV,cs.CV_52,Energy-Regularized Spatial Masking: A Novel Approach to Enhancing Robustness and Interpretability in Vision Models,https://arxiv.org/abs/2604.06893,"arXiv:2604.06893v1 Announce Type: new 
Abstract: Deep convolutional neural networks achieve remarkable performance by exhaustively processing dense spatial feature maps, yet this brute-force strategy "
cs.CV,cs.CV_53,Q-Zoom: Query-Aware Adaptive Perception for Efficient Multimodal Large Language Models,https://arxiv.org/abs/2604.06912,"arXiv:2604.06912v1 Announce Type: new 
Abstract: MLLMs require high-resolution visual inputs for fine-grained tasks like document understanding and dense scene perception. However, current global reso"
cs.CV,cs.CV_54,Multi-modal user interface control detection using cross-attention,https://arxiv.org/abs/2604.06934,"arXiv:2604.06934v1 Announce Type: new 
Abstract: Detecting user interface (UI) controls from software screenshots is a critical task for automated testing, accessibility, and software analytics, yet i"
cs.CV,cs.CV_55,POS-ISP: Pipeline Optimization at the Sequence Level for Task-aware ISP,https://arxiv.org/abs/2604.06938,"arXiv:2604.06938v1 Announce Type: new 
Abstract: Recent work has explored optimizing image signal processing (ISP) pipelines for various tasks by composing predefined modules and adapting them to task"
cs.CV,cs.CV_56,Grounded Forcing: Bridging Time-Independent Semantics and Proximal Dynamics in Autoregressive Video Synthesis,https://arxiv.org/abs/2604.06939,"arXiv:2604.06939v1 Announce Type: new 
Abstract: Autoregressive video synthesis offers a promising pathway for infinite-horizon generation but is fundamentally hindered by three intertwined challenges"
cs.CV,cs.CV_57,NTIRE 2026 Challenge on Bitstream-Corrupted Video Restoration: Methods and Results,https://arxiv.org/abs/2604.06945,"arXiv:2604.06945v1 Announce Type: new 
Abstract: This paper reports on the NTIRE 2026 Challenge on Bitstream-Corrupted Video Restoration (BSCVR). The challenge aims to advance research on recovering v"
cs.CV,cs.CV_58,Making MLLMs Blind: Adversarial Smuggling Attacks in MLLM Content Moderation,https://arxiv.org/abs/2604.06950,"arXiv:2604.06950v1 Announce Type: new 
Abstract: Multimodal Large Language Models (MLLMs) are increasingly being deployed as automated content moderators. Within this landscape, we uncover a critical "
cs.CV,cs.CV_59,Compression as an Adversarial Amplifier Through Decision Space Reduction,https://arxiv.org/abs/2604.06954,"arXiv:2604.06954v1 Announce Type: new 
Abstract: Image compression is a ubiquitous component of modern visual pipelines, routinely applied by social media platforms and resource-constrained systems pr"
cs.CV,cs.CV_60,Auditing Demographic Bias in Facial Landmark Detection for Fair Human-Robot Interaction,https://arxiv.org/abs/2604.06961,"arXiv:2604.06961v1 Announce Type: new 
Abstract: Fairness in human-robot interaction critically depends on the reliability of the perceptual models that enable robots to interpret human behavior. Whil"
cs.CV,cs.CV_61,MAR-GRPO: Stabilized GRPO for AR-diffusion Hybrid Image Generation,https://arxiv.org/abs/2604.06966,"arXiv:2604.06966v1 Announce Type: new 
Abstract: Reinforcement learning (RL) has been successfully applied to autoregressive (AR) and diffusion models. However, extending RL to hybrid AR-diffusion fra"
cs.CV,cs.CV_62,CAAP: Capture-Aware Adversarial Patch Attacks on Palmprint Recognition Models,https://arxiv.org/abs/2604.06987,"arXiv:2604.06987v1 Announce Type: new 
Abstract: Palmprint recognition is deployed in security-critical applications, including access control and palm-based payment, due to its contactless acquisitio"
cs.CV,cs.CV_63,Canopy Tree Height Estimation Using Quantile Regression: Modeling and Evaluating Uncertainty in Remote Sensing,https://arxiv.org/abs/2604.06988,"arXiv:2604.06988v1 Announce Type: new 
Abstract: Accurate tree height estimation is vital for ecological monitoring and biomass assessment. We apply quantile regression to existing tree height estimat"
cs.CV,cs.CV_64,Generative Phomosaic with Structure-Aligned and Personalized Diffusion,https://arxiv.org/abs/2604.06989,"arXiv:2604.06989v1 Announce Type: new 
Abstract: We present the first generative approach to photomosaic creation. Traditional photomosaic methods rely on a large number of tile images and color-based"
cs.CV,cs.CV_65,IQ-LUT: interpolated and quantized LUT for efficient image super-resolution,https://arxiv.org/abs/2604.07000,"arXiv:2604.07000v1 Announce Type: new 
Abstract: Lookup table (LUT) methods demonstrate considerable potential in accelerating image super-resolution inference. However, pursuing higher image quality "
cs.CV,cs.CV_66,Synthetic Dataset Generation for Partially Observed Indoor Objects,https://arxiv.org/abs/2604.07010,"arXiv:2604.07010v1 Announce Type: new 
Abstract: Learning-based methods for 3D scene reconstruction and object completion require large datasets containing partial scans paired with complete ground-tr"
cs.CV,cs.CV_67,ModuSeg: Decoupling Object Discovery and Semantic Retrieval for Training-Free Weakly Supervised Segmentation,https://arxiv.org/abs/2604.07021,"arXiv:2604.07021v1 Announce Type: new 
Abstract: Weakly supervised semantic segmentation aims to achieve pixel-level predictions using image-level labels. Existing methods typically entangle semantic "
cs.CV,cs.CV_68,Not all tokens contribute equally to diffusion learning,https://arxiv.org/abs/2604.07026,"arXiv:2604.07026v1 Announce Type: new 
Abstract: With the rapid development of conditional diffusion models, significant progress has been made in text-to-video generation. However, we observe that th"
cs.CV,cs.CV_69,PRISM: Rethinking Scattered Atmosphere Reconstruction as a Unified Understanding and Generation Model for Real-world Dehazing,https://arxiv.org/abs/2604.07048,"arXiv:2604.07048v1 Announce Type: new 
Abstract: Real-world image dehazing (RID) aims to remove haze induced degradation from real scenes. This task remains challenging due to non-uniform haze distrib"
cs.CV,cs.CV_70,AnchorSplat: Feed-Forward 3D Gaussian SplattingWith 3D Geometric Priors,https://arxiv.org/abs/2604.07053,"arXiv:2604.07053v1 Announce Type: new 
Abstract: Recent feed-forward Gaussian reconstruction models adopt a pixel-aligned formulation that maps each 2D pixel to a 3D Gaussian, entangling Gaussian repr"
cs.CV,cs.CV_71,Location Is All You Need: Continuous Spatiotemporal Neural Representations of Earth Observation Data,https://arxiv.org/abs/2604.07092,"arXiv:2604.07092v1 Announce Type: new 
Abstract: In this work, we present LIANet (Location Is All You Need Network), a coordinate-based neural representation that models multi-temporal spaceborne Eart"
cs.CV,cs.CV_72,Novel Anomaly Detection Scenarios and Evaluation Metrics to Address the Ambiguity in the Definition of Normal Samples,https://arxiv.org/abs/2604.07097,"arXiv:2604.07097v1 Announce Type: new 
Abstract: In conventional anomaly detection, training data consist of only normal samples. However, in real-world scenarios, the definition of a normal sample is"
cs.CV,cs.CV_73,SurFITR: A Dataset for Surveillance Image Forgery Detection and Localisation,https://arxiv.org/abs/2604.07101,"arXiv:2604.07101v1 Announce Type: new 
Abstract: We present the Surveillance Forgery Image Test Range (SurFITR), a dataset for surveillance-style image forgery detection and localisation, in response "
cs.CV,cs.CV_74,Assessing the Added Value of Onboard Earth Observation Processing with the IRIDE HEO Service Segment,https://arxiv.org/abs/2604.07120,"arXiv:2604.07120v1 Announce Type: new 
Abstract: Current operational Earth Observation (EO) services, including the Copernicus Emergency Management Service (CEMS), the European Forest Fire Information"
cs.CV,cs.CV_75,Accuracy Improvement of Semi-Supervised Segmentation Using Supervised ClassMix and Sup-Unsup Feature Discriminator,https://arxiv.org/abs/2604.07122,"arXiv:2604.07122v1 Announce Type: new 
Abstract: In semantic segmentation, the creation of pixel-level labels for training data incurs significant costs. To address this problem, semi-supervised learn"
cs.CV,cs.CV_76,A Utility-preserving De-identification Pipeline for Cross-hospital Radiology Data Sharing,https://arxiv.org/abs/2604.07128,"arXiv:2604.07128v1 Announce Type: new 
Abstract: Large-scale radiology data are critical for developing robust medical AI systems. However, sharing such data across hospitals remains heavily constrain"
cs.CV,cs.CV_77,CSA-Graphs: A Privacy-Preserving Structural Dataset for Child Sexual Abuse Research,https://arxiv.org/abs/2604.07132,"arXiv:2604.07132v1 Announce Type: new 
Abstract: Child Sexual Abuse Imagery (CSAI) classification is an important yet challenging problem for computer vision research due to the strict legal and ethic"
cs.CV,cs.CV_78,USCNet: Transformer-Based Multimodal Fusion with Segmentation Guidance for Urolithiasis Classification,https://arxiv.org/abs/2604.07141,"arXiv:2604.07141v1 Announce Type: new 
Abstract: Kidney stone disease ranks among the most prevalent conditions in urology, and understanding the composition of these stones is essential for creating "
cs.CV,cs.CV_79,Learning to Search: A Decision-Based Agent for Knowledge-Based Visual Question Answering,https://arxiv.org/abs/2604.07146,"arXiv:2604.07146v1 Announce Type: new 
Abstract: Knowledge-based visual question answering (KB-VQA) requires vision-language models to understand images and use external knowledge, especially for rare"
cs.CV,cs.CV_80,Bridging MRI and PET physiology: Untangling complementarity through orthogonal representations,https://arxiv.org/abs/2604.07154,"arXiv:2604.07154v1 Announce Type: new 
Abstract: Multimodal imaging analysis often relies on joint latent representations, yet these approaches rarely define what information is shared versus modality"
cs.CV,cs.CV_81,DINO-QPM: Adapting Visual Foundation Models for Globally Interpretable Image Classification,https://arxiv.org/abs/2604.07166,"arXiv:2604.07166v1 Announce Type: new 
Abstract: Although visual foundation models like DINOv2 provide state-of-the-art performance as feature extractors, their complex, high-dimensional representatio"
cs.CV,cs.CV_82,Multiple Domain Generalization Using Category Information Independent of Domain Differences,https://arxiv.org/abs/2604.07175,"arXiv:2604.07175v1 Announce Type: new 
Abstract: Domain generalization is a technique aimed at enabling models to maintain high accuracy when applied to new environments or datasets (unseen domains) t"
cs.CV,cs.CV_83,Energy-based Tissue Manifolds for Longitudinal Multiparametric MRI Analysis,https://arxiv.org/abs/2604.07180,"arXiv:2604.07180v1 Announce Type: new 
Abstract: We propose a geometric framework for longitudinal multi-parametric MRI analysis based on patient-specific energy modelling in sequence space. Rather th"
cs.CV,cs.CV_84,TeaLeafVision: An Explainable and Robust Deep Learning Framework for Tea Leaf Disease Classification,https://arxiv.org/abs/2604.07182,"arXiv:2604.07182v1 Announce Type: new 
Abstract: As the worlds second most consumed beverage after water, tea is not just a cultural staple but a global economic force of profound scale and influence."
cs.CV,cs.CV_85,INSPATIO-WORLD: A Real-Time 4D World Simulator via Spatiotemporal Autoregressive Modeling,https://arxiv.org/abs/2604.07209,"arXiv:2604.07209v1 Announce Type: new 
Abstract: Building world models with spatial consistency and real-time interactivity remains a fundamental challenge in computer vision. Current video generation"
cs.CV,cs.CV_86,VersaVogue: Visual Expert Orchestration and Preference Alignment for Unified Fashion Synthesis,https://arxiv.org/abs/2604.07210,"arXiv:2604.07210v1 Announce Type: new 
Abstract: Diffusion models have driven remarkable advancements in fashion image generation, yet prior works usually treat garment generation and virtual dressing"
cs.CV,cs.CV_87,PhyEdit: Towards Real-World Object Manipulation via Physically-Grounded Image Editing,https://arxiv.org/abs/2604.07230,"arXiv:2604.07230v1 Announce Type: new 
Abstract: Achieving physically accurate object manipulation in image editing is essential for its potential applications in interactive world models. However, ex"
cs.CV,cs.CV_88,Geo-EVS: Geometry-Conditioned Extrapolative View Synthesis for Autonomous Driving,https://arxiv.org/abs/2604.07250,"arXiv:2604.07250v1 Announce Type: new 
Abstract: Extrapolative novel view synthesis can reduce camera-rig dependency in autonomous driving by generating standardized virtual views from heterogeneous s"
cs.CV,cs.CV_89,Non-identifiability of Explanations from Model Behavior in Deep Networks of Image Authenticity Judgments,https://arxiv.org/abs/2604.07254,"arXiv:2604.07254v1 Announce Type: new 
Abstract: Deep neural networks can predict human judgments, but this does not imply that they rely on human-like information or reveal the cues underlying those "
cs.CV,cs.CV_90,GenLCA: 3D Diffusion for Full-Body Avatars from In-the-Wild Videos,https://arxiv.org/abs/2604.07273,"arXiv:2604.07273v1 Announce Type: new 
Abstract: We present GenLCA, a diffusion-based generative model for generating and editing photorealistic full-body avatars from text and image inputs. The gener"
cs.CV,cs.CV_91,Mem3R: Streaming 3D Reconstruction with Hybrid Memory via Test-Time Training,https://arxiv.org/abs/2604.07279,"arXiv:2604.07279v1 Announce Type: new 
Abstract: Streaming 3D perception is well suited to robotics and augmented reality, where long visual streams must be processed efficiently and consistently. Rec"
cs.CV,cs.CV_92,Are Face Embeddings Compatible Across Deep Neural Network Models?,https://arxiv.org/abs/2604.07282,"arXiv:2604.07282v1 Announce Type: new 
Abstract: Automated face recognition has made rapid strides over the past decade due to the unprecedented rise of deep neural network (DNN) models that can be tr"
cs.CV,cs.CV_93,Region-Graph Optimal Transport Routing for Mixture-of-Experts Whole-Slide Image Classification,https://arxiv.org/abs/2604.07298,"arXiv:2604.07298v1 Announce Type: new 
Abstract: Multiple Instance Learning (MIL) is the dominant framework for gigapixel whole-slide image (WSI) classification in computational pathology. However, cu"
cs.CV,cs.CV_94,Beyond Loss Values: Robust Dynamic Pruning via Loss Trajectory Alignment,https://arxiv.org/abs/2604.07306,"arXiv:2604.07306v1 Announce Type: new 
Abstract: Existing dynamic data pruning methods often fail under noisy-label settings, as they typically rely on per-sample loss as the ranking criterion. This c"
