category,paper_id,title,link,summary
cs.AI,cs.AI_10,Non-monotonic causal discovery with Kolmogorov-Arnold Fuzzy Cognitive Maps,https://arxiv.org/abs/2604.05136,"arXiv:2604.05136v1 Announce Type: new 
Abstract: Fuzzy Cognitive Maps constitute a neuro-symbolic paradigm for modeling complex dynamic systems, widely adopted for their inherent interpretability and "
cs.AI,cs.AI_11,A mathematical theory of evolution for self-designing AIs,https://arxiv.org/abs/2604.05142,"arXiv:2604.05142v1 Announce Type: new 
Abstract: As artificial intelligence systems (AIs) become increasingly produced by recursive self-improvement, a form of evolution may emerge, in which the trait"
cs.AI,cs.AI_12,IntentScore: Intent-Conditioned Action Evaluation for Computer-Use Agents,https://arxiv.org/abs/2604.05157,"arXiv:2604.05157v1 Announce Type: new 
Abstract: Computer-Use Agents (CUAs) leverage large language models to execute GUI operations on desktop environments, yet they generate actions without evaluati"
cs.AI,cs.AI_13,Bypassing the CSI Bottleneck: MARL-Driven Spatial Control for Reflector Arrays,https://arxiv.org/abs/2604.05162,"arXiv:2604.05162v1 Announce Type: new 
Abstract: Reconfigurable Intelligent Surfaces (RIS) are pivotal for next-generation smart radio environments, yet their practical deployment is severely bottlene"
cs.AI,cs.AI_14,Learning to Focus: CSI-Free Hierarchical MARL for Reconfigurable Reflectors,https://arxiv.org/abs/2604.05165,"arXiv:2604.05165v1 Announce Type: new 
Abstract: Reconfigurable Intelligent Surfaces (RIS) has a potential to engineer smart radio environments for next-generation millimeter-wave (mmWave) networks. H"
cs.AI,cs.AI_15,Instruction-Tuned LLMs for Parsing and Mining Unstructured Logs on Leadership HPC Systems,https://arxiv.org/abs/2604.05168,"arXiv:2604.05168v1 Announce Type: new 
Abstract: Leadership-class HPC systems generate massive volumes of heterogeneous, largely unstructured system logs. Because these logs originate from diverse sof"
cs.AI,cs.AI_16,ClawsBench: Evaluating Capability and Safety of LLM Productivity Agents in Simulated Workspaces,https://arxiv.org/abs/2604.05172,"arXiv:2604.05172v2 Announce Type: new 
Abstract: Large language model (LLM) agents are increasingly deployed to automate productivity tasks (e.g., email, scheduling, document management), but evaluati"
cs.AI,cs.AI_17,Attribution Bias in Large Language Models,https://arxiv.org/abs/2604.05224,"arXiv:2604.05224v1 Announce Type: new 
Abstract: As Large Language Models (LLMs) are increasingly used to support search and information retrieval, it is critical that they accurately attribute conten"
cs.AI,cs.AI_18,From Governance Norms to Enforceable Controls: A Layered Translation Method for Runtime Guardrails in Agentic AI,https://arxiv.org/abs/2604.05229,"arXiv:2604.05229v1 Announce Type: new 
Abstract: Agentic AI systems plan, use tools, maintain state, and produce multi-step trajectories with external effects. Those properties create a governance pro"
cs.AI,cs.AI_19,EAGLE: Edge-Aware Graph Learning for Proactive Delivery Delay Prediction in Smart Logistics Networks,https://arxiv.org/abs/2604.05254,"arXiv:2604.05254v1 Announce Type: new 
Abstract: Modern logistics networks generate rich operational data streams at every warehouse node and transportation lane -- from order timestamps and routing r"
cs.AI,cs.AI_20,Simulating the Evolution of Alignment and Values in Machine Intelligence,https://arxiv.org/abs/2604.05274,"arXiv:2604.05274v1 Announce Type: new 
Abstract: Model alignment is currently applied in a vacuum, evaluated primarily through standardised benchmark performance. The purpose of this study is to exami"
cs.AI,cs.AI_21,"Pressure, What Pressure? Sycophancy Disentanglement in Language Models via Reward Decomposition",https://arxiv.org/abs/2604.05279,"arXiv:2604.05279v1 Announce Type: new 
Abstract: Large language models exhibit sycophancy, the tendency to shift their stated positions toward perceived user preferences or authority cues regardless o"
cs.AI,cs.AI_22,Breakthrough the Suboptimal Stable Point in Value-Factorization-Based Multi-Agent Reinforcement Learning,https://arxiv.org/abs/2604.05297,"arXiv:2604.05297v1 Announce Type: new 
Abstract: Value factorization, a popular paradigm in MARL, faces significant theoretical and algorithmic bottlenecks: its tendency to converge to suboptimal solu"
cs.AI,cs.AI_23,Graph of Skills: Dependency-Aware Structural Retrieval for Massive Agent Skills,https://arxiv.org/abs/2604.05333,"arXiv:2604.05333v1 Announce Type: new 
Abstract: Skill usage has become a core component of modern agent systems and can substantially improve agents' ability to complete complex tasks. In real-world "
cs.AI,cs.AI_24,TRACE: Capability-Targeted Agentic Training,https://arxiv.org/abs/2604.05336,"arXiv:2604.05336v1 Announce Type: new 
Abstract: Large Language Models (LLMs) deployed in agentic environments must exercise multiple capabilities across different task instances, where a capability i"
cs.AI,cs.AI_25,Dynamic Agentic AI Expert Profiler System Architecture for Multidomain Intelligence Modeling,https://arxiv.org/abs/2604.05345,"arXiv:2604.05345v1 Announce Type: new 
Abstract: In today's artificial intelligence driven world, modern systems communicate with people from diverse backgrounds and skill levels. For human-machine in"
cs.AI,cs.AI_26,From Retinal Evidence to Safe Decisions: RETINA-SAFE and ECRT for Hallucination Risk Triage in Medical LLMs,https://arxiv.org/abs/2604.05348,"arXiv:2604.05348v1 Announce Type: new 
Abstract: Hallucinations in medical large language models (LLMs) remain a safety-critical issue, particularly when available evidence is insufficient or conflict"
cs.AI,cs.AI_27,ETR: Entropy Trend Reward for Efficient Chain-of-Thought Reasoning,https://arxiv.org/abs/2604.05355,"arXiv:2604.05355v1 Announce Type: new 
Abstract: Chain-of-thought (CoT) reasoning improves large language model performance on complex tasks, but often produces excessively long and inefficient reason"
cs.AI,cs.AI_28,LatentAudit: Real-Time White-Box Faithfulness Monitoring for Retrieval-Augmented Generation with Verifiable Deployment,https://arxiv.org/abs/2604.05358,"arXiv:2604.05358v1 Announce Type: new 
Abstract: Retrieval-augmented generation (RAG) mitigates hallucination but does not eliminate it: a deployed system must still decide, at inference time, whether"
cs.AI,cs.AI_29,TFRBench: A Reasoning Benchmark for Evaluating Forecasting Systems,https://arxiv.org/abs/2604.05364,"arXiv:2604.05364v1 Announce Type: new 
Abstract: We introduce TFRBench, the first benchmark designed to evaluate the reasoning capabilities of forecasting systems. Traditionally, time-series forecasti"
cs.AI,cs.AI_30,LLM-as-Judge for Semantic Judging of Powerline Segmentation in UAV Inspection,https://arxiv.org/abs/2604.05371,"arXiv:2604.05371v1 Announce Type: new 
Abstract: The deployment of lightweight segmentation models on drones for autonomous power line inspection presents a critical challenge: maintaining reliable pe"
cs.AI,cs.AI_31,Towards Effective In-context Cross-domain Knowledge Transfer via Domain-invariant-neurons-based Retrieval,https://arxiv.org/abs/2604.05383,"arXiv:2604.05383v1 Announce Type: new 
Abstract: Large language models (LLMs) have made notable progress in logical reasoning, yet still fall short of human-level performance. Current boosting strateg"
cs.AI,cs.AI_32,Neural Assistive Impulses: Synthesizing Exaggerated Motions for Physics-based Characters,https://arxiv.org/abs/2604.05394,"arXiv:2604.05394v1 Announce Type: new 
Abstract: Physics-based character animation has become a fundamental approach for synthesizing realistic, physically plausible motions. While current data-driven"
cs.AI,cs.AI_33,Reason Analogically via Cross-domain Prior Knowledge: An Empirical Study of Cross-domain Knowledge Transfer for In-Context Learning,https://arxiv.org/abs/2604.05396,"arXiv:2604.05396v1 Announce Type: new 
Abstract: Despite its success, existing in-context learning (ICL) relies on in-domain expert demonstrations, limiting its applicability when expert annotations a"
cs.AI,cs.AI_34,HYVE: Hybrid Views for LLM Context Engineering over Machine Data,https://arxiv.org/abs/2604.05400,"arXiv:2604.05400v1 Announce Type: new 
Abstract: Machine data is central to observability and diagnosis in modern computing systems, appearing in logs, metrics, telemetry traces, and configuration sna"
cs.AI,cs.AI_35,CODESTRUCT: Code Agents over Structured Action Spaces,https://arxiv.org/abs/2604.05407,"arXiv:2604.05407v1 Announce Type: new 
Abstract: LLM-based code agents treat repositories as unstructured text, applying edits through brittle string matching that frequently fails due to formatting d"
cs.AI,cs.AI_36,Multi-Agent Pathfinding with Non-Unit Integer Edge Costs via Enhanced Conflict-Based Search and Graph Discretization,https://arxiv.org/abs/2604.05416,"arXiv:2604.05416v1 Announce Type: new 
Abstract: Multi-Agent Pathfinding (MAPF) plays a critical role in various domains. Traditional MAPF methods typically assume unit edge costs and single-timestep "
cs.AI,cs.AI_37,PRISM-MCTS: Learning from Reasoning Trajectories with Metacognitive Reflection,https://arxiv.org/abs/2604.05424,"arXiv:2604.05424v1 Announce Type: new 
Abstract: PRISM-MCTS: Learning from Reasoning Trajectories with Metacognitive Reflection Siyuan Cheng, Bozhong Tian, Yanchao Hao, Zheng Wei Published: 06 Apr 202"
cs.AI,cs.AI_38,Automated Auditing of Hospital Discharge Summaries for Care Transitions,https://arxiv.org/abs/2604.05435,"arXiv:2604.05435v1 Announce Type: new 
Abstract: Incomplete or inconsistent discharge documentation is a primary driver of care fragmentation and avoidable readmissions. Despite its critical role in p"
cs.AI,cs.AI_39,Adaptive Serverless Resource Management via Slot-Survival Prediction and Event-Driven Lifecycle Control,https://arxiv.org/abs/2604.05465,"arXiv:2604.05465v1 Announce Type: new 
Abstract: Serverless computing eliminates infrastructure management overhead but introduces significant challenges regarding cold start latency and resource util"
cs.AI,cs.AI_40,OntoTKGE: Ontology-Enhanced Temporal Knowledge Graph Extrapolation,https://arxiv.org/abs/2604.05468,"arXiv:2604.05468v1 Announce Type: new 
Abstract: Temporal knowledge graph (TKG) extrapolation is an important task that aims to predict future facts through historical interaction information within K"
cs.AI,cs.AI_41,Can We Trust a Black-box LLM? LLM Untrustworthy Boundary Detection via Bias-Diffusion and Multi-Agent Reinforcement Learning,https://arxiv.org/abs/2604.05483,"arXiv:2604.05483v1 Announce Type: new 
Abstract: Large Language Models (LLMs) have shown a high capability in answering questions on a diverse range of topics. However, these models sometimes produce "
cs.AI,cs.AI_42,Auditable Agents,https://arxiv.org/abs/2604.05485,"arXiv:2604.05485v1 Announce Type: new 
Abstract: LLM agents call tools, query databases, delegate tasks, and trigger external side effects. Once an agent system can act in the world, the question is n"
cs.AI,cs.AI_43,SCMAPR: Self-Correcting Multi-Agent Prompt Refinement for Complex-Scenario Text-to-Video Generation,https://arxiv.org/abs/2604.05489,"arXiv:2604.05489v1 Announce Type: new 
Abstract: Text-to-Video (T2V) generation has benefited from recent advances in diffusion models, yet current systems still struggle under complex scenarios, whic"
cs.AI,cs.AI_44,Thinking Diffusion: Penalize and Guide Visual-Grounded Reasoning in Diffusion Multimodal Language Models,https://arxiv.org/abs/2604.05497,"arXiv:2604.05497v1 Announce Type: new 
Abstract: Diffusion large language models (dLLMs) are emerging as promising alternatives to autoregressive (AR) LLMs. Recently, this paradigm has been extended t"
cs.AI,cs.AI_45,OmniDiagram: Advancing Unified Diagram Code Generation via Visual Interrogation Reward,https://arxiv.org/abs/2604.05514,"arXiv:2604.05514v1 Announce Type: new 
Abstract: The paradigm of programmable diagram generation is evolving rapidly, playing a crucial role in structured visualization. However, most existing studies"
cs.AI,cs.AI_46,UniCreative: Unifying Long-form Logic and Short-form Sparkle via Reference-Free Reinforcement Learning,https://arxiv.org/abs/2604.05517,"arXiv:2604.05517v1 Announce Type: new 
Abstract: A fundamental challenge in creative writing lies in reconciling the inherent tension between maintaining global coherence in long-form narratives and p"
cs.AI,cs.AI_47,Market-Bench: Benchmarking Large Language Models on Economic and Trade Competition,https://arxiv.org/abs/2604.05523,"arXiv:2604.05523v1 Announce Type: new 
Abstract: The ability of large language models (LLMs) to manage and acquire economic resources remains unclear. In this paper, we introduce \textbf{Market-Bench}"
cs.AI,cs.AI_48,ActivityEditor: Learning to Synthesize Physically Valid Human Mobility,https://arxiv.org/abs/2604.05529,"arXiv:2604.05529v1 Announce Type: new 
Abstract: Human mobility modeling is indispensable for diverse urban applications. However, existing data-driven methods often suffer from data scarcity, limitin"
cs.AI,cs.AI_49,"Inventory of the 12 007 Low-Dimensional Pseudo-Boolean Landscapes Invariant to Rank, Translation, and Rotation",https://arxiv.org/abs/2604.05530,"arXiv:2604.05530v1 Announce Type: new 
Abstract: Many randomized optimization algorithms are rank-invariant, relying solely on the relative ordering of solutions rather than absolute fitness values. W"
cs.AI,cs.AI_50,Experience Transfer for Multimodal LLM Agents in Minecraft Game,https://arxiv.org/abs/2604.05533,"arXiv:2604.05533v1 Announce Type: new 
Abstract: Multimodal LLM agents operating in complex game environments must continually reuse past experience to solve new tasks efficiently. In this work, we pr"
cs.AI,cs.AI_51,SignalClaw: LLM-Guided Evolutionary Synthesis of Interpretable Traffic Signal Control Skills,https://arxiv.org/abs/2604.05535,"arXiv:2604.05535v1 Announce Type: new 
Abstract: Traffic signal control TSC requires strategies that are both effective and interpretable for deployment, yet reinforcement learning produces opaque neu"
cs.AI,cs.AI_52,A canonical generalization of OBDD,https://arxiv.org/abs/2604.05537,"arXiv:2604.05537v1 Announce Type: new 
Abstract: We introduce Tree Decision Diagrams (TDD) as a model for Boolean functions that generalizes OBDD. They can be seen as a restriction of structured d-DNN"
cs.AI,cs.AI_53,From Large Language Model Predicates to Logic Tensor Networks: Neurosymbolic Offer Validation in Regulated Procurement,https://arxiv.org/abs/2604.05539,"arXiv:2604.05539v1 Announce Type: new 
Abstract: We present a neurosymbolic approach, i.e., combining symbolic and subsymbolic artificial intelligence, to validating offer documents in regulated publi"
cs.AI,cs.AI_54,"COSMO-Agent: Tool-Augmented Agent for Closed-loop Optimization,Simulation,and Modeling Orchestration",https://arxiv.org/abs/2604.05547,"arXiv:2604.05547v1 Announce Type: new 
Abstract: Iterative industrial design-simulation optimization is bottlenecked by the CAD-CAE semantic gap: translating simulation feedback into valid geometric e"
cs.AI,cs.AI_55,ResearchEVO: An End-to-End Framework for Automated Scientific Discovery and Documentation,https://arxiv.org/abs/2604.05587,"arXiv:2604.05587v1 Announce Type: new 
Abstract: An important recurring pattern in scientific breakthroughs is a two-stage process: an initial phase of undirected experimentation that yields an unexpe"
cs.AI,cs.AI_56,Label Effects: Shared Heuristic Reliance in Trust Assessment by Humans and LLM-as-a-Judge,https://arxiv.org/abs/2604.05593,"arXiv:2604.05593v1 Announce Type: new 
Abstract: Large language models (LLMs) are increasingly used as automated evaluators (LLM-as-a-Judge). This work challenges its reliability by showing that trust"
cs.AI,cs.AI_57,Beyond Behavior: Why AI Evaluation Needs a Cognitive Revolution,https://arxiv.org/abs/2604.05631,"arXiv:2604.05631v1 Announce Type: new 
Abstract: In 1950, Alan Turing proposed replacing the question ""Can machines think?"" with a behavioral test: if a machine's outputs are indistinguishable from th"
cs.AI,cs.AI_58,PECKER: A Precisely Efficient Critical Knowledge Erasure Recipe For Machine Unlearning in Diffusion Models,https://arxiv.org/abs/2604.05634,"arXiv:2604.05634v1 Announce Type: new 
Abstract: Machine unlearning (MU) has become a critical technique for GenAI models' safe and compliant operation. While existing MU methods are effective, most i"
cs.AI,cs.AI_59,CuraLight: Debate-Guided Data Curation for LLM-Centered Traffic Signal Control,https://arxiv.org/abs/2604.05663,"arXiv:2604.05663v1 Announce Type: new 
Abstract: Traffic signal control (TSC) is a core component of intelligent transportation systems (ITS), aiming to reduce congestion, emissions, and travel time. "
cs.AI,cs.AI_60,LUDOBENCH: Evaluating LLM Behavioural Decision-Making Through Spot-Based Board Game Scenarios in Ludo,https://arxiv.org/abs/2604.05681,"arXiv:2604.05681v1 Announce Type: new 
Abstract: We introduce LudoBench, a benchmark for evaluating LLM strategic reasoning in Ludo, a stochastic multi-agent board game whose dice mechanics, piece cap"
cs.AI,cs.AI_61,QA-MoE: Towards a Continuous Reliability Spectrum with Quality-Aware Mixture of Experts for Robust Multimodal Sentiment Analysis,https://arxiv.org/abs/2604.05704,"arXiv:2604.05704v2 Announce Type: new 
Abstract: Multimodal Sentiment Analysis (MSA) aims to infer human sentiment from textual, acoustic, and visual signals. In real-world scenarios, however, multimo"
cs.AI,cs.AI_62,Can Large Language Models Reinvent Foundational Algorithms?,https://arxiv.org/abs/2604.05716,"arXiv:2604.05716v1 Announce Type: new 
Abstract: LLMs have shown strong potential to advance scientific discovery. Whether they possess the capacity for foundational innovation, however, remains an op"
cs.AI,cs.AI_63,Emergent social transmission of model-based representations without inference,https://arxiv.org/abs/2604.05777,"arXiv:2604.05777v1 Announce Type: new 
Abstract: How do people acquire rich, flexible knowledge about their environment from others despite limited cognitive capacity? Humans are often thought to rely"
cs.AI,cs.AI_64,Hierarchical Reinforcement Learning with Augmented Step-Level Transitions for LLM Agents,https://arxiv.org/abs/2604.05808,"arXiv:2604.05808v1 Announce Type: new 
Abstract: Large language model (LLM) agents have demonstrated strong capabilities in complex interactive decision-making tasks. However, existing LLM agents typi"
cs.AI,cs.AI_65,Reciprocal Trust and Distrust in Artificial Intelligence Systems: The Hard Problem of Regulation,https://arxiv.org/abs/2604.05826,"arXiv:2604.05826v1 Announce Type: new 
Abstract: Policy makers, scientists, and the public are increasingly confronted with thorny questions about the regulation of artificial intelligence (AI) system"
cs.AI,cs.AI_66,Vision-Guided Iterative Refinement for Frontend Code Generation,https://arxiv.org/abs/2604.05839,"arXiv:2604.05839v1 Announce Type: new 
Abstract: Code generation with large language models often relies on multi-stage human-in-the-loop refinement, which is effective but very costly - particularly "
cs.AI,cs.AI_67,Deep Researcher Agent: An Autonomous Framework for 24/7 Deep Learning Experimentation with Zero-Cost Monitoring,https://arxiv.org/abs/2604.05854,"arXiv:2604.05854v1 Announce Type: new 
Abstract: We present \textbf{Deep Researcher Agent}, an open-source framework that enables large language model (LLM) agents to autonomously conduct deep learnin"
cs.AI,cs.AI_68,When Do We Need LLMs? A Diagnostic for Language-Driven Bandits,https://arxiv.org/abs/2604.05859,"arXiv:2604.05859v1 Announce Type: new 
Abstract: We study Contextual Multi-Armed Bandits (CMABs) for non-episodic sequential decision making problems where the context includes both textual and numeri"
cs.AI,cs.AI_69,JTON: A Token-Efficient JSON Superset with Zen Grid Tabular Encoding for Large Language Models,https://arxiv.org/abs/2604.05865,"arXiv:2604.05865v1 Announce Type: new 
Abstract: When LLMs process structured data, the serialization format directly affects cost and context utilization. Standard JSON wastes tokens repeating key na"
cs.AI,cs.AI_70,Joint Knowledge Base Completion and Question Answering by Combining Large Language Models and Small Language Models,https://arxiv.org/abs/2604.05875,"arXiv:2604.05875v1 Announce Type: new 
Abstract: Knowledge Bases (KBs) play a key role in various applications. As two representative KB-related tasks, knowledge base completion (KBC) and knowledge ba"
cs.AI,cs.AI_71,HybridKV: Hybrid KV Cache Compression for Efficient Multimodal Large Language Model Inference,https://arxiv.org/abs/2604.05887,"arXiv:2604.05887v1 Announce Type: new 
Abstract: Multimodal Large Language Models (MLLMs) have advanced unified reasoning over text, images, and videos, but their inference is hindered by the rapid gr"
cs.AI,cs.AI_72,Context-Value-Action Architecture for Value-Driven Large Language Model Agents,https://arxiv.org/abs/2604.05939,"arXiv:2604.05939v1 Announce Type: new 
Abstract: Large Language Models (LLMs) have shown promise in simulating human behavior, yet existing agents often exhibit behavioral rigidity, a flaw frequently "
cs.AI,cs.AI_73,MARL-GPT: Foundation Model for Multi-Agent Reinforcement Learning,https://arxiv.org/abs/2604.05943,"arXiv:2604.05943v1 Announce Type: new 
Abstract: Recent advances in multi-agent reinforcement learning (MARL) have demonstrated success in numerous challenging domains and environments, but typically "
cs.AI,cs.AI_74,Towards Trustworthy Report Generation: A Deep Research Agent with Progressive Confidence Estimation and Calibration,https://arxiv.org/abs/2604.05952,"arXiv:2604.05952v1 Announce Type: new 
Abstract: As agent-based systems continue to evolve, deep research agents are capable of automatically generating research-style reports across diverse domains. "
cs.AI,cs.AI_75,Beyond Compromise: Pareto-Lenient Consensus for Efficient Multi-Preference LLM Alignment,https://arxiv.org/abs/2604.05965,"arXiv:2604.05965v1 Announce Type: new 
Abstract: Transcending the single-preference paradigm, aligning LLMs with diverse human values is pivotal for robust deployment. Contemporary Multi-Objective Pre"
cs.AI,cs.AI_76,Flowr -- Scaling Up Retail Supply Chain Operations Through Agentic AI in Large Scale Supermarket Chains,https://arxiv.org/abs/2604.05987,"arXiv:2604.05987v1 Announce Type: new 
Abstract: Retail supply chain operations in supermarket chains involve continuous, high-volume manual workflows spanning demand forecasting, procurement, supplie"
cs.AI,cs.AI_77,Epistemic Blinding: An Inference-Time Protocol for Auditing Prior Contamination in LLM-Assisted Analysis,https://arxiv.org/abs/2604.06013,"arXiv:2604.06013v1 Announce Type: new 
Abstract: This paper presents epistemic blinding in the context of an agentic system that uses large language models to reason across multiple biological dataset"
cs.AI,cs.AI_78,"How LLMs Follow Instructions: Skillful Coordination, Not a Universal Mechanism",https://arxiv.org/abs/2604.06015,"arXiv:2604.06015v1 Announce Type: new 
Abstract: Instruction tuning is commonly assumed to endow language models with a domain-general ability to follow instructions, yet the underlying mechanism rema"
cs.AI,cs.AI_79,Artificial Intelligence and the Structure of Mathematics,https://arxiv.org/abs/2604.06107,"arXiv:2604.06107v1 Announce Type: new 
Abstract: Recent progress in artificial intelligence (AI) is unlocking transformative capabilities for mathematics. There is great hope that AI will help solve m"
cs.AI,cs.AI_80,ACE-Bench: Agent Configurable Evaluation with Scalable Horizons and Controllable Difficulty under Lightweight Environments,https://arxiv.org/abs/2604.06111,"arXiv:2604.06111v1 Announce Type: new 
Abstract: Existing Agent benchmarks suffer from two critical limitations: high environment interaction overhead (up to 41\% of total evaluation time) and imbalan"
cs.AI,cs.AI_81,Claw-Eval: Toward Trustworthy Evaluation of Autonomous Agents,https://arxiv.org/abs/2604.06132,"arXiv:2604.06132v1 Announce Type: new 
Abstract: Large language models are increasingly deployed as autonomous agents executing multi-step workflows in real-world software environments. However, exist"
cs.AI,cs.AI_82,Contextuality as an External Bookkeeping Cost under Fixed Shared-State Semantics,https://arxiv.org/abs/2601.20167,"arXiv:2601.20167v2 Announce Type: cross 
Abstract: Contextuality is a central feature distinguishing quantum from classical probability theories, but its operational meaning is often stated only quali"
cs.AI,cs.AI_83,Web Retrieval-Aware Chunking (W-RAC) for Efficient and Cost-Effective Retrieval-Augmented Generation Systems,https://arxiv.org/abs/2604.04936,"arXiv:2604.04936v1 Announce Type: cross 
Abstract: Retrieval-Augmented Generation (RAG) systems critically depend on effective document chunking strategies to balance retrieval quality, latency, and o"
cs.AI,cs.AI_84,TDA-RC: Task-Driven Alignment for Knowledge-Based Reasoning Chains in Large Language Models,https://arxiv.org/abs/2604.04942,"arXiv:2604.04942v1 Announce Type: cross 
Abstract: Enhancing the reasoning capability of large language models (LLMs) remains a core challenge in natural language processing. The Chain-of-Thought (CoT"
cs.AI,cs.AI_85,The Illusion of Latent Generalization: Bi-directionality and the Reversal Curse,https://arxiv.org/abs/2604.04943,"arXiv:2604.04943v1 Announce Type: cross 
Abstract: The reversal curse describes a failure of autoregressive language models to retrieve a fact in reverse order (e.g., training on ``$A > B$'' but faili"
cs.AI,cs.AI_86,Inclusion-of-Thoughts: Mitigating Preference Instability via Purifying the Decision Space,https://arxiv.org/abs/2604.04944,"arXiv:2604.04944v1 Announce Type: cross 
Abstract: Multiple-choice questions (MCQs) are widely used to evaluate large language models (LLMs). However, LLMs remain vulnerable to the presence of plausib"
cs.AI,cs.AI_87,SUMMIR: A Hallucination-Aware Framework for Ranking Sports Insights from LLMs,https://arxiv.org/abs/2604.04947,"arXiv:2604.04947v1 Announce Type: cross 
Abstract: With the rapid proliferation of online sports journalism, extracting meaningful pre-game and post-game insights from articles is essential for enhanc"
cs.AI,cs.AI_88,From PDF to RAG-Ready: Evaluating Document Conversion Frameworks for Domain-Specific Question Answering,https://arxiv.org/abs/2604.04948,"arXiv:2604.04948v1 Announce Type: cross 
Abstract: Retrieval-Augmented Generation (RAG) systems depend critically on the quality of document preprocessing, yet no prior study has evaluated PDF process"
cs.AI,cs.AI_89,Learning to Retrieve from Agent Trajectories,https://arxiv.org/abs/2604.04949,"arXiv:2604.04949v1 Announce Type: cross 
Abstract: Information retrieval (IR) systems have traditionally been designed and trained for human users, with learning-to-rank methods relying heavily on lar"
cs.AI,cs.AI_90,Synthetic Trust Attacks: Modeling How Generative AI Manipulates Human Decisions in Social Engineering Fraud,https://arxiv.org/abs/2604.04951,"arXiv:2604.04951v1 Announce Type: cross 
Abstract: Imagine receiving a video call from your CFO, surrounded by colleagues, asking you to urgently authorise a confidential transfer. You comply. Every p"
cs.AI,cs.AI_91,Generative AI for Video Trailer Synthesis: From Extractive Heuristics to Autoregressive Creativity,https://arxiv.org/abs/2604.04953,"arXiv:2604.04953v1 Announce Type: cross 
Abstract: The domain of automatic video trailer generation is currently undergoing a profound paradigm shift, transitioning from heuristic-based extraction met"
cs.AI,cs.AI_92,"The Planetary Cost of AI Acceleration, Part II: The 10th Planetary Boundary and the 6.5-Year Countdown",https://arxiv.org/abs/2604.04956,"arXiv:2604.04956v2 Announce Type: cross 
Abstract: The recent, super-exponential scaling of autonomous Large Language Model (LLM) agents signals a broader, fundamental paradigm shift from machines pri"
cs.AI,cs.AI_93,Self-Supervised Foundation Model for Calcium-imaging Population Dynamics,https://arxiv.org/abs/2604.04958,"arXiv:2604.04958v2 Announce Type: cross 
Abstract: Recent work suggests that large-scale, multi-animal modeling can significantly improve neural recording analysis. However, for functional calcium tra"
